"Equipment ID","Equipment Description","Equipment Status","VIN/Serial #","In Service Date","Branch ID","Company","Equipment"
"00035039","FORKLIFT WAREHOUSE","Active","35039","02/26/2021","AMREM","SRS Distribution","00035039 - FORKLIFT WAREHOUSE"
"19J50136","FORKLIFT WAREHOUSE","Active","C11219J50136","09/06/2019","AMSBO","SRS Distribution","19J50136 - FORKLIFT WAREHOUSE"
"00011877","FORKLIFT WAREHOUSE","Active","11877","04/17/2023","AMSBO","SRS Distribution","00011877 - FORKLIFT WAREHOUSE"
"138/2018","FORKLIFT WAREHOUSE","Active","C11219J50138/2018","09/06/2019","AMSBO","SRS Distribution","138/2018 - FORKLIFT WAREHOUSE"
"00011876","FORKLIFT WAREHOUSE","Active","11876","04/17/2023","AMSBO","SRS Distribution","00011876 - FORKLIFT WAREHOUSE"
"00072012","FORKLIFT WAREHOUSE","Active","72012","01/17/2019","AMSDE","SRS Distribution","00072012 - FORKLIFT WAREHOUSE"
"00071429","FORKLIFT WAREHOUSE","Active","0071429","03/21/2018","AMSDE","SRS Distribution","00071429 - FORKLIFT WAREHOUSE"
"3N01915P","FORKLIFT WAREHOUSE","Active","C883N01915P","03/27/2019","AMSDE","SRS Distribution","3N01915P - FORKLIFT WAREHOUSE"
"00072962","FORKLIFT WAREHOUSE","Active","0072962","08/02/2018","AMSDE","SRS Distribution","00072962 - FORKLIFT WAREHOUSE"
"00072108","FORKLIFT WAREHOUSE","Active","72108","01/17/2019","AMSDE","SRS Distribution","00072108 - FORKLIFT WAREHOUSE"
"508FGU32-12939","FORKLIFT WAREHOUSE","Active","508FGU32-12939","07/26/2023","AMSDE","SRS Distribution","508FGU32-12939 - FORKLIFT WAREHOUSE"
"D875V17965X","FORKLIFT WAREHOUSE","Active","D875V17965X","05/09/2024","AMSDE","SRS Distribution","D875V17965X - FORKLIFT WAREHOUSE"
"D875V17958X","FORKLIFT WAREHOUSE","On Order","D875V17958X","","AMSDE","SRS Distribution","D875V17958X - FORKLIFT WAREHOUSE"
"1A167247","FORKLIFT WAREHOUSE","Active","1A167247","12/10/2021","APSHEND","Heritage Pool Supply Group","1A167247 - FORKLIFT WAREHOUSE"
"0585637A","FORKLIFT WAREHOUSE","Active","585637A","12/10/2021","APSHEND","Heritage Pool Supply Group","0585637A - FORKLIFT WAREHOUSE"
"79006384","FORKLIFT WAREHOUSE","Active","FGA08179006384","12/10/2021","APSHEND","Heritage Pool Supply Group","79006384 - FORKLIFT WAREHOUSE"
"00068636","FORKLIFT WAREHOUSE","Active","68636","12/10/2021","APSLACO","Heritage Pool Supply Group","00068636 - FORKLIFT WAREHOUSE"
"00010183","FORKLIFT WAREHOUSE","Active","10183","07/27/2022","APSMEAD","Heritage Pool Supply Group","00010183 - FORKLIFT WAREHOUSE"
"00099194","FORKLIFT WAREHOUSE","Disposed","99194","12/10/2021","APSMEAD","Heritage Pool Supply Group","00099194 - FORKLIFT WAREHOUSE"
"00010182","FORKLIFT WAREHOUSE","Active","10182","07/27/2022","APSMEAD","Heritage Pool Supply Group","00010182 - FORKLIFT WAREHOUSE"
"26925K0F","FORKLIFT WAREHOUSE","Disposed","GP138MB-06526925K0F","10/05/2020","AQSALLE","Heritage Landscape Supply Group","26925K0F - FORKLIFT WAREHOUSE"
"7V07188U","FORKLIFT WAREHOUSE","Disposed","D187V07188U","10/05/2020","AQSALLE","Heritage Landscape Supply Group","7V07188U - FORKLIFT WAREHOUSE"
"5V15470W","FORKLIFT WAREHOUSE","Active","D875V15470W","04/20/2022","AQSALLE","Heritage Landscape Supply Group","5V15470W - FORKLIFT WAREHOUSE"
"5V14424V","FORKLIFT WAREHOUSE","Active","D875V14424V","08/20/2021","AQSCHAN","Heritage Landscape Supply Group","5V14424V - FORKLIFT WAREHOUSE"
"7B383210","FORKLIFT WAREHOUSE","Active","D177B383210","10/05/2020","AQSFRED","Heritage Landscape Supply Group","7B383210 - FORKLIFT WAREHOUSE"
"00066602","FORKLIFT WAREHOUSE","Active","66602","02/12/2021","AQSHARR","Heritage Landscape Supply Group","00066602 - FORKLIFT WAREHOUSE"
"00579646","FORKLIFT WAREHOUSE","Disposed","P232D-0057-9646","02/12/2021","AQSHARR","Heritage Landscape Supply Group","00579646 - FORKLIFT WAREHOUSE"
"00010025","FORKLIFT WAREHOUSE","Active","10025","02/12/2021","AQSHARR","Heritage Landscape Supply Group","00010025 - FORKLIFT WAREHOUSE"
"5AM00479","FORKLIFT WAREHOUSE","Active","5AM00479","10/05/2020","AQSHAWT","Heritage Landscape Supply Group","5AM00479 - FORKLIFT WAREHOUSE"
"7B20024X","FORKLIFT WAREHOUSE","Disposed","H177B20024X","10/05/2020","AQSLAKE","Heritage Landscape Supply Group","7B20024X - FORKLIFT WAREHOUSE"
"AF13G20616","FORKLIFT WAREHOUSE","Active","AF13G20616","02/26/2024","AQSLAKE","Heritage Landscape Supply Group","AF13G20616 - FORKLIFT WAREHOUSE"
"6AM00219","FORKLIFT WAREHOUSE","Active","6AM00219","10/05/2020","AQSLAKE","Heritage Landscape Supply Group","6AM00219 - FORKLIFT WAREHOUSE"
"5AM04074","FORKLIFT WAREHOUSE","Active","5AM04074","10/05/2020","AQSMILL","Heritage Landscape Supply Group","5AM04074 - FORKLIFT WAREHOUSE"
"5AM03863","FORKLIFT WAREHOUSE","Active","5AM03863","10/05/2020","AQSNECA","Heritage Landscape Supply Group","5AM03863 - FORKLIFT WAREHOUSE"
"00077602","FORKLIFT WAREHOUSE","Active","77602","12/21/2020","AQSNORR","Heritage Landscape Supply Group","00077602 - FORKLIFT WAREHOUSE"
"0V02430P","FORKLIFT WAREHOUSE","Disposed","D810V02430P","10/05/2020","AQSNORR","Heritage Landscape Supply Group","0V02430P - FORKLIFT WAREHOUSE"
"0V02518R","FORKLIFT WAREHOUSE","Active","A380V02518R","10/05/2020","AQSNORR","Heritage Landscape Supply Group","0V02518R - FORKLIFT WAREHOUSE"
"508FGU32-12994","FORKLIFT WAREHOUSE","Active","12994","11/28/2023","AQSPLEA","Heritage Landscape Supply Group","508FGU32-12994 - FORKLIFT WAREHOUSE"
"5V14426V","FORKLIFT WAREHOUSE","Active","D875V14426V","08/20/2021","AQSSEWE","Heritage Landscape Supply Group","5V14426V - FORKLIFT WAREHOUSE"
"24000180","FORKLIFT WAREHOUSE","Active","FGA1S-1240-00180","08/25/2023","AQSSTAM","Heritage Landscape Supply Group","24000180 - FORKLIFT WAREHOUSE"
"5V14383V","FORKLIFT WAREHOUSE","Active","D875V14383V","11/29/2021","AQSWECH","Heritage Landscape Supply Group","5V14383V - FORKLIFT WAREHOUSE"
"0N546067","FORKLIFT WAREHOUSE","Active","N546067","10/05/2020","AQSWHIP","Heritage Landscape Supply Group","0N546067 - FORKLIFT WAREHOUSE"
"82D02809","FORKLIFT WAREHOUSE","Disposed","AF82D02809","10/05/2020","AQSWHIP","Heritage Landscape Supply Group","82D02809 - FORKLIFT WAREHOUSE"
"0009Y342","FORKLIFT WAREHOUSE","Disposed","9Y342","08/06/2021","AQUBRPR","Heritage Pool Supply Group","0009Y342 - FORKLIFT WAREHOUSE"
"24322","FORKLIFT WAREHOUSE","Active","8FGCU25-24322","03/18/2024","AQUCOLL","Heritage Pool Supply Group","24322 - FORKLIFT WAREHOUSE"
"00024328","FORKLIFT WAREHOUSE","Active","508FGU25-24328","03/18/2024","AQUCOLL","Heritage Pool Supply Group","00024328 - FORKLIFT WAREHOUSE"
"8FGCSU20-52575","FORKLIFT WAREHOUSE","Active","8FGCSU20-52575","02/12/2024","AQULENE","Heritage Pool Supply Group","8FGCSU20-52575 - FORKLIFT WAREHOUSE"
"00795202","FORKLIFT WAREHOUSE","Disposed","79-5202","08/06/2021","AQUNAPE","Heritage Pool Supply Group","00795202 - FORKLIFT WAREHOUSE"
"13G20613","FORKLIFT WAREHOUSE","Active","AF13G20613","02/29/2024","AQUNAPE","Heritage Pool Supply Group","13G20613 - FORKLIFT WAREHOUSE"
"000C0565","FORKLIFT WAREHOUSE","Active","C0565","08/06/2021","AQUNAPE","Heritage Pool Supply Group","000C0565 - FORKLIFT WAREHOUSE"
"00065598","FORKLIFT WAREHOUSE","Active","65598","08/06/2021","AQUNAPE","Heritage Pool Supply Group","00065598 - FORKLIFT WAREHOUSE"
"0V17379J","FORKLIFT WAREHOUSE","Disposed","A910V17379J","08/06/2021","AQUNBER","Heritage Pool Supply Group","0V17379J - FORKLIFT WAREHOUSE"
"00010147","FORKLIFT WAREHOUSE","Active","10147","07/07/2022","AQUNBER","Heritage Pool Supply Group","00010147 - FORKLIFT WAREHOUSE"
"00074089","FORKLIFT WAREHOUSE","Returned to Rental Company","74089","08/06/2021","AQUSTLO","Heritage Pool Supply Group","00074089 - FORKLIFT WAREHOUSE"
"00010156","FORKLIFT WAREHOUSE","Active","10156","08/26/2022","AQUSTLO","Heritage Pool Supply Group","00010156 - FORKLIFT WAREHOUSE"
"012031VN","FORKLIFT WAREHOUSE","Active","S232CL-0210-12031VN","05/25/2023","AQUSTLO","Heritage Pool Supply Group","012031VN - FORKLIFT WAREHOUSE"
"29006569","FORKLIFT WAREHOUSE","Active","FGA14129006569","03/28/2022","AQUSUMI","Heritage Pool Supply Group","29006569 - FORKLIFT WAREHOUSE"
"5885P","FORKLIFT WAREHOUSE","Disposed","","12/16/2016","ARFAB","SRS Distribution","5885P - FORKLIFT WAREHOUSE"
"5V05890P","FORKLIFT WAREHOUSE","Active","D875V05890P","05/06/2016","ARMYB","SRS Distribution","5V05890P - FORKLIFT WAREHOUSE"
"5V05889P","FORKLIFT WAREHOUSE","Active","D875V05889P","05/06/2016","ARMYB","SRS Distribution","5V05889P - FORKLIFT WAREHOUSE"
"5V05891P","FORKLIFT WAREHOUSE","Active","D875V05891P","05/06/2016","ARMYB","SRS Distribution","5V05891P - FORKLIFT WAREHOUSE"
"00012918","FORKLIFT WAREHOUSE","Active","508FGU32-12918","06/29/2023","ARMYB","SRS Distribution","00012918 - FORKLIFT WAREHOUSE"
"5V05887P","FORKLIFT WAREHOUSE","Active","D875V05887P","05/06/2016","ARNCH","SRS Distribution","5V05887P - FORKLIFT WAREHOUSE"
"7V16074M","FORKLIFT WAREHOUSE","Active","L177V16074M","08/08/2014","ARNCH","SRS Distribution","7V16074M - FORKLIFT WAREHOUSE"
"0V05058P","FORKLIFT WAREHOUSE","Active","C910V05058P","05/06/2016","ARNCH","SRS Distribution","0V05058P - FORKLIFT WAREHOUSE"
"5V05888P","FORKLIFT WAREHOUSE","Active","D875V05888P","05/06/2016","ARNCH","SRS Distribution","5V05888P - FORKLIFT WAREHOUSE"
"5V05886P","FORKLIFT WAREHOUSE","Active","D875V05886P","05/06/2016","ARNCH","SRS Distribution","5V05886P - FORKLIFT WAREHOUSE"
"7V16076M","FORKLIFT WAREHOUSE","Active","L177V16076M","08/08/2014","ARNCH","SRS Distribution","7V16076M - FORKLIFT WAREHOUSE"
"17D20198","FORKLIFT WAREHOUSE","Disposed","AF17D20198","07/09/2021","ARSCH","SRS Distribution","17D20198 - FORKLIFT WAREHOUSE"
"K0000433","FORKLIFT WAREHOUSE","Active","HHKHHF31CK0000433","07/09/2021","ARSCH","SRS Distribution","K0000433 - FORKLIFT WAREHOUSE"
"5V15493W","FORKLIFT WAREHOUSE","Active","D875V15493W","04/21/2022","ARSCH","SRS Distribution","5V15493W - FORKLIFT WAREHOUSE"
"00068966","FORKLIFT WAREHOUSE","Disposed","68966","07/09/2021","ARSCH","SRS Distribution","00068966 - FORKLIFT WAREHOUSE"
"K0005359","FORKLIFT WAREHOUSE","Active","HHKHHF08PK0005359","01/16/2022","ARSCH","SRS Distribution","K0005359 - FORKLIFT WAREHOUSE"
"17C00164","FORKLIFT WAREHOUSE","Disposed","AF17C00164","07/09/2021","ARSCH","SRS Distribution","17C00164 - FORKLIFT WAREHOUSE"
"5V15490W","FORKLIFT WAREHOUSE","Active","D875V15490W","04/21/2022","ARSCH","SRS Distribution","5V15490W - FORKLIFT WAREHOUSE"
"5V15491W","FORKLIFT WAREHOUSE","Active","D875V15491W","04/21/2022","ARSCH","SRS Distribution","5V15491W - FORKLIFT WAREHOUSE"
"T3532350","FORKLIFT WAREHOUSE","Active","AT3532350","07/09/2021","ARSCH","SRS Distribution","T3532350 - FORKLIFT WAREHOUSE"
"5V09982S","FORKLIFT WAREHOUSE","Active","D875V09982S","12/06/2018","ARSUM","SRS Distribution","5V09982S - FORKLIFT WAREHOUSE"
"5V12930U","FORKLIFT WAREHOUSE","Active","D875V12930U","08/19/2020","ARSUM","SRS Distribution","5V12930U - FORKLIFT WAREHOUSE"
"5V09983S","FORKLIFT WAREHOUSE","Active","D875V09983S","12/06/2018","ARSUM","SRS Distribution","5V09983S - FORKLIFT WAREHOUSE"
"5V13894V","FORKLIFT WAREHOUSE","Active","D875V13894V","03/05/2021","ASFAY","SRS Distribution","5V13894V - FORKLIFT WAREHOUSE"
"5V09929S","FORKLIFT WAREHOUSE","Active","D875V09929S","08/28/2018","ASFAY","SRS Distribution","5V09929S - FORKLIFT WAREHOUSE"
"5V09880S","FORKLIFT WAREHOUSE","Auction","D875V09880S","03/20/2018","ASFAY","SRS Distribution","5V09880S - FORKLIFT WAREHOUSE"
"7V13458L","FORKLIFT WAREHOUSE","Disposed","L177V13458L","08/14/2013","ASFAY","SRS Distribution","7V13458L - FORKLIFT WAREHOUSE"
"00042375","FORKLIFT WAREHOUSE","Active","42375","08/26/2019","ASFAY","SRS Distribution","00042375 - FORKLIFT WAREHOUSE"
"7V04891P","FORKLIFT WAREHOUSE","Disposed","P177V04891P","12/19/2016","ASFAY","SRS Distribution","7V04891P - FORKLIFT WAREHOUSE"
"5V15372W","FORKLIFT WAREHOUSE","Active","D875V15372W","05/11/2022","ASFAY","SRS Distribution","5V15372W - FORKLIFT WAREHOUSE"
"0565550A","FORKLIFT WAREHOUSE","Disposed","565550A","04/16/2010","ASFAY","SRS Distribution","0565550A - FORKLIFT WAREHOUSE"
"5V09829S","FORKLIFT WAREHOUSE","Disposed","D875V09829S","03/09/2018","ASFAY","SRS Distribution","5V09829S - FORKLIFT WAREHOUSE"
"7V10094K","FORKLIFT WAREHOUSE","Disposed","L177V10094K","04/20/2012","ASFAY","SRS Distribution","7V10094K - FORKLIFT WAREHOUSE"
"5V09879S","FORKLIFT WAREHOUSE","Active","D875V09879S","03/20/2018","ASFAY","SRS Distribution","5V09879S - FORKLIFT WAREHOUSE"
"5V11767T","FORKLIFT WAREHOUSE","Active","D875V11767T","02/04/2020","ASFAY","SRS Distribution","5V11767T - FORKLIFT WAREHOUSE"
"7V02521N","FORKLIFT WAREHOUSE","Active","P177V02521N","09/24/2015","ASMAR","SRS Distribution","7V02521N - FORKLIFT WAREHOUSE"
"00017221","FORKLIFT WAREHOUSE","Active","17221","04/24/2024","ASMAR","SRS Distribution","00017221 - FORKLIFT WAREHOUSE"
"00012922","FORKLIFT WAREHOUSE","Active","508FGU32-12922","06/26/2023","ASMAR","SRS Distribution","00012922 - FORKLIFT WAREHOUSE"
"7V04883P","FORKLIFT WAREHOUSE","Active","P177V04883P","04/21/2016","ASMAR","SRS Distribution","7V04883P - FORKLIFT WAREHOUSE"
"5V07893R","FORKLIFT WAREHOUSE","Active","D875V07893R","05/03/2017","ASMAR","SRS Distribution","5V07893R - FORKLIFT WAREHOUSE"
"00012919","FORKLIFT WAREHOUSE","Active","508FGU32-12919","06/26/2023","ASMAR","SRS Distribution","00012919 - FORKLIFT WAREHOUSE"
"00017140","FORKLIFT WAREHOUSE","Active","17140","04/24/2024","ASMAR","SRS Distribution","00017140 - FORKLIFT WAREHOUSE"
"7V02465N","FORKLIFT WAREHOUSE","Active","P177V02465N","09/24/2015","ASMAR","SRS Distribution","7V02465N - FORKLIFT WAREHOUSE"
"7513380U","FORKLIFT WAREHOUSE","Active","D87513380U","10/21/2020","ASMAR","SRS Distribution","7513380U - FORKLIFT WAREHOUSE"
"7V14237L","FORKLIFT WAREHOUSE","Disposed","L177V14237L","12/04/2013","ASMAR","SRS Distribution","7V14237L - FORKLIFT WAREHOUSE"
"7B17857E","FORKLIFT WAREHOUSE","Disposed","L177B17857E","07/26/2010","ASMAR","SRS Distribution","7B17857E - FORKLIFT WAREHOUSE"
"00077593","FORKLIFT WAREHOUSE","Active","77593","12/23/2020","ASNOR","SRS Distribution","00077593 - FORKLIFT WAREHOUSE"
"7V12371L","FORKLIFT WAREHOUSE","Disposed","L177V12371L","03/18/2013","ASNOR","SRS Distribution","7V12371L - FORKLIFT WAREHOUSE"
"7V07202R","FORKLIFT WAREHOUSE","Active","P177V07202R","07/25/2017","ASNOR","SRS Distribution","7V07202R - FORKLIFT WAREHOUSE"
"5V09918S","FORKLIFT WAREHOUSE","Active","D875V09918S","08/08/2018","ASNOR","SRS Distribution","5V09918S - FORKLIFT WAREHOUSE"
"00077592","FORKLIFT WAREHOUSE","Active","77592","12/23/2020","ASNOR","SRS Distribution","00077592 - FORKLIFT WAREHOUSE"
"7V12370L","FORKLIFT WAREHOUSE","Disposed","L177V12370L","03/18/2013","ASNOR","SRS Distribution","7V12370L - FORKLIFT WAREHOUSE"
"7V07201R","FORKLIFT WAREHOUSE","Active","P177V07201R","07/25/2017","ASNOR","SRS Distribution","7V07201R - FORKLIFT WAREHOUSE"
"5V09893S","FORKLIFT WAREHOUSE","Active","D875V09893S","04/10/2018","ASNOR","SRS Distribution","5V09893S - FORKLIFT WAREHOUSE"
"7V13108L","FORKLIFT WAREHOUSE","Disposed","L177V13108L","05/31/2013","ASNOR","SRS Distribution","7V13108L - FORKLIFT WAREHOUSE"
"5V09892S","FORKLIFT WAREHOUSE","Active","D875V09892S","04/10/2018","ASNOR","SRS Distribution","5V09892S - FORKLIFT WAREHOUSE"
"12w02758","FORKLIFT WAREHOUSE","Disposed","A12w02758","06/04/2021","ATMAPEX","Heritage Landscape Supply Group","12w02758 - FORKLIFT WAREHOUSE"
"00068270","FORKLIFT WAREHOUSE","Disposed","68270","08/13/2021","ATMAPEX","Heritage Landscape Supply Group","00068270 - FORKLIFT WAREHOUSE"
"00070739","FORKLIFT WAREHOUSE","Active","70739","08/13/2021","ATMAPEX","Heritage Landscape Supply Group","00070739 - FORKLIFT WAREHOUSE"
"00098497","FORKLIFT WAREHOUSE","Active","98497","08/13/2021","ATMAPEX","Heritage Landscape Supply Group","00098497 - FORKLIFT WAREHOUSE"
"31A50063","FORKLIFT WAREHOUSE","Disposed","AT31A-50063","06/27/2019","AUTFISH","Heritage Landscape Supply Group","31A50063 - FORKLIFT WAREHOUSE"
"00011743","FORKLIFT WAREHOUSE","Active","11743","05/02/2024","AUTFISH","Heritage Landscape Supply Group","00011743 - FORKLIFT WAREHOUSE"
"29006434","FORKLIFT WAREHOUSE","Active","FGA14129006434","09/24/2021","AUTFISH","Heritage Landscape Supply Group","29006434 - FORKLIFT WAREHOUSE"
"29006382","FORKLIFT WAREHOUSE","Active","FGA14129006382","09/24/2021","AUTFTWA","Heritage Landscape Supply Group","29006382 - FORKLIFT WAREHOUSE"
"31A50312","FORKLIFT WAREHOUSE","Active","AT31A-50312","04/01/2019","AUTFTWA","Heritage Landscape Supply Group","31A50312 - FORKLIFT WAREHOUSE"
"29006443","FORKLIFT WAREHOUSE","Active","FGA14129006443","10/06/2021","AUTGREE","Heritage Landscape Supply Group","29006443 - FORKLIFT WAREHOUSE"
"00063837","FORKLIFT WAREHOUSE","Disposed","63837","05/22/2019","AUTGREE","Heritage Landscape Supply Group","00063837 - FORKLIFT WAREHOUSE"
"34A00919","FORKLIFT WAREHOUSE","Active","AF34A00919","06/30/2019","AUTINDW","Heritage Landscape Supply Group","34A00919 - FORKLIFT WAREHOUSE"
"00012736","FORKLIFT WAREHOUSE","Active","12736","05/02/2024","AUTNEWB","Heritage Landscape Supply Group","00012736 - FORKLIFT WAREHOUSE"
"9V03009D","FORKLIFT WAREHOUSE","Disposed","C809V03009D","04/01/2019","AUTNEWB","Heritage Landscape Supply Group","9V03009D - FORKLIFT WAREHOUSE"
"D875V17913X","FORKLIFT WAREHOUSE","Active","D875V17913X","04/11/2024","BBSSAND","Heritage Landscape Supply Group","D875V17913X - FORKLIFT WAREHOUSE"
"29J21008","FORKLIFT WAREHOUSE","Active","UG1F2-9J21008","05/20/2021","BBSSAND","Heritage Landscape Supply Group","29J21008 - FORKLIFT WAREHOUSE"
"D875V17921X","FORKLIFT WAREHOUSE","Active","D875V17921X","08/05/2024","BBSSAND","Heritage Landscape Supply Group","D875V17921X - FORKLIFT WAREHOUSE"
"F29J0674","FORKLIFT WAREHOUSE","Active","U1F2-9J0674","05/21/2021","BBSSAND","Heritage Landscape Supply Group","F29J0674 - FORKLIFT WAREHOUSE"
"29L22749","FORKLIFT WAREHOUSE","Active","UG1F2-9L22749","05/20/2021","BBSSAND","Heritage Landscape Supply Group","29L22749 - FORKLIFT WAREHOUSE"
"D875V17920X","FORKLIFT WAREHOUSE","Active","D875V17920X","08/05/2024","BBSSAND","Heritage Landscape Supply Group","D875V17920X - FORKLIFT WAREHOUSE"
"D875V17922X","FORKLIFT WAREHOUSE","Active","D875V17922X","08/05/2024","BBSSAND","Heritage Landscape Supply Group","D875V17922X - FORKLIFT WAREHOUSE"
"F29L3734","FORKLIFT WAREHOUSE","Active","UG1F2-9L3734","05/20/2021","BBSSAND","Heritage Landscape Supply Group","F29L3734 - FORKLIFT WAREHOUSE"
"00043846","FORKLIFT WAREHOUSE","Returned to Rental Company","43846","12/10/2021","BELNROC","Heritage Pool Supply Group","00043846 - FORKLIFT WAREHOUSE"
"00013026","FORKLIFT WAREHOUSE","Active","B30142AC/CE-2103B-13026","07/07/2021","BELNROC","Heritage Pool Supply Group","00013026 - FORKLIFT WAREHOUSE"
"04A03003","FORKLIFT WAREHOUSE","Active","404A-03003","12/10/2021","BELNROC","Heritage Pool Supply Group","04A03003 - FORKLIFT WAREHOUSE"
"9N03268A","FORKLIFT WAREHOUSE","Disposed","B809N03268A","12/10/2021","BELNROC","Heritage Pool Supply Group","9N03268A - FORKLIFT WAREHOUSE"
"00011857","FORKLIFT WAREHOUSE","Active","508FGU32-11857","08/02/2023","BELSBOS","Heritage Pool Supply Group","00011857 - FORKLIFT WAREHOUSE"
"5V15394W","FORKLIFT WAREHOUSE","Active","D875V15394W","10/05/2022","BLBUF","SRS Distribution","5V15394W - FORKLIFT WAREHOUSE"
"5V03895N","FORKLIFT WAREHOUSE","Active","D875V03895N","09/23/2015","BLBUF","SRS Distribution","5V03895N - FORKLIFT WAREHOUSE"
"00071560","FORKLIFT WAREHOUSE","Active","0071560","04/03/2018","BLBUF","SRS Distribution","00071560 - FORKLIFT WAREHOUSE"
"5V13154U","FORKLIFT WAREHOUSE","Active","D875V13154U","10/29/2020","BLBUF","SRS Distribution","5V13154U - FORKLIFT WAREHOUSE"
"00071563","FORKLIFT WAREHOUSE","Active","0071563","04/03/2018","BLBUF","SRS Distribution","00071563 - FORKLIFT WAREHOUSE"
"5V15478W","FORKLIFT WAREHOUSE","Active","D875V15478W","07/18/2022","BLBUF","SRS Distribution","5V15478W - FORKLIFT WAREHOUSE"
"5V13156U","FORKLIFT WAREHOUSE","Active","D875V13156U","10/29/2020","BLBUF","SRS Distribution","5V13156U - FORKLIFT WAREHOUSE"
"00071596","FORKLIFT WAREHOUSE","Active","0071596","04/03/2018","BLBUF","SRS Distribution","00071596 - FORKLIFT WAREHOUSE"
"00077533","FORKLIFT WAREHOUSE","Active","77533","08/18/2020","BLBUF","SRS Distribution","00077533 - FORKLIFT WAREHOUSE"
"00071562","FORKLIFT WAREHOUSE","Active","0071562","04/03/2018","BLBUF","SRS Distribution","00071562 - FORKLIFT WAREHOUSE"
"00074947","FORKLIFT WAREHOUSE","Active","74947","02/19/2019","BLBUF","SRS Distribution","00074947 - FORKLIFT WAREHOUSE"
"5V14262M","FORKLIFT WAREHOUSE","Active","B875V14262M","02/12/2015","BLBUF","SRS Distribution","5V14262M - FORKLIFT WAREHOUSE"
"5V07913R","FORKLIFT WAREHOUSE","Active","D875V07913R","04/24/2017","BLBUF","SRS Distribution","5V07913R - FORKLIFT WAREHOUSE"
"5V13155U","FORKLIFT WAREHOUSE","Active","D875V13155U","10/29/2020","BLBUF","SRS Distribution","5V13155U - FORKLIFT WAREHOUSE"
"00071574","FORKLIFT WAREHOUSE","Active","0071574","04/03/2018","BLBUF","SRS Distribution","00071574 - FORKLIFT WAREHOUSE"
"5V13149U","FORKLIFT WAREHOUSE","Active","D875V13149U","07/27/2020","BLERI","SRS Distribution","5V13149U - FORKLIFT WAREHOUSE"
"5V13141U","FORKLIFT WAREHOUSE","Active","D875V13141U","12/03/2020","BLERI","SRS Distribution","5V13141U - FORKLIFT WAREHOUSE"
"5V13147U","FORKLIFT WAREHOUSE","Active","D875V13147U","10/29/2020","BLERI","SRS Distribution","5V13147U - FORKLIFT WAREHOUSE"
"5V13150U","FORKLIFT WAREHOUSE","Active","D875V13150U","10/29/2020","BLERI","SRS Distribution","5V13150U - FORKLIFT WAREHOUSE"
"5V13152U","FORKLIFT WAREHOUSE","Active","D875V13152U","12/03/2020","BLERI","SRS Distribution","5V13152U - FORKLIFT WAREHOUSE"
"F29L0801","FORKLIFT WAREHOUSE","Disposed","UG1F2-9L0801","02/11/2015","BLJAM","SRS Distribution","F29L0801 - FORKLIFT WAREHOUSE"
"5V13163U","FORKLIFT WAREHOUSE","Active","D875V13163U","10/29/2020","BLJAM","SRS Distribution","5V13163U - FORKLIFT WAREHOUSE"
"5V13021U","FORKLIFT WAREHOUSE","Active","D875V13021U","11/17/2020","BLJAM","SRS Distribution","5V13021U - FORKLIFT WAREHOUSE"
"5V15302W","FORKLIFT WAREHOUSE","Active","D875V15302W","03/14/2022","BLJAM","SRS Distribution","5V15302W - FORKLIFT WAREHOUSE"
